SPURR 28-19-58.300N 081-17-41.300W
SPURS 30-24-19.050N 098-20-58.570W
SPURT 40-30-05.370N 074-50-36.990W
SPYKE 42-13-18.770N 083-05-28.580W
SPYRS 38-23-51.130N 085-49-06.660W
SPYVY 64-34-57.350N 165-54-35.410W
SQEAK 47-52-10.970N 093-26-50.550W
SQIDS 57-21-52.000N 140-21-58.830W
SQIRT 41-46-17.010N 083-28-58.100W
SQUAB 44-55-06.100N 069-32-29.280W
SQUAM 43-46-40.000N 071-29-00.970W
SQUAR 38-57-55.370N 090-15-49.330W
SQUAT 39-18-33.900N 108-13-23.050W
SQUAW 44-20-05.710N 098-58-34.660W
SQUEL 42-07-43.290N 071-46-33.620W
SQUIB 42-55-10.350N 087-03-56.220W
SQUID 34-11-06.340N 119-23-16.380W
SQUIG 37-38-34.360N 122-25-46.000W
SQUIR 40-54-16.060N 072-33-23.330W
SQWID 30-40-22.120N 088-28-47.290W
SQYRE 32-32-39.790N 083-31-00.010W
SQYRS 42-36-45.200N 082-33-39.500W
SRADE 46-39-29.380N 084-56-42.970W
SRIMP 34-22-17.570N 120-09-48.310W
SSHED 42-58-45.890N 096-16-11.250W
SSLAM 30-18-27.880N 094-48-27.100W
STAAN 38-48-34.950N 090-11-00.300W
STAAR 29-51-24.560N 087-19-35.390W
STAAV 36-19-00.000N 115-08-34.000W
STABO 34-00-08.940N 118-16-53.870W
STABS 46-52-06.810N 096-49-29.030W
STACC 42-29-15.430N 078-59-39.260W
STACE 29-43-28.790N 093-50-32.590W
STACK 42-18-08.350N 082-53-15.540W
STACO 40-49-19.990N 112-25-10.520W
STACS 37-08-59.190N 098-28-21.380W
STACY 37-20-33.950N 081-58-31.750W
STADI 40-07-16.250N 088-12-39.130W
STAEV 44-36-24.870N 073-22-15.410W
STAFF 37-58-17.690N 098-19-59.990W
STAGE 32-43-30.210N 093-02-54.810W
STAGS 32-18-21.130N 094-47-35.320W
STAIN 36-22-55.630N 081-51-27.810W
STAIT 21-37-31.570N 156-35-20.010W
STAKE 39-30-32.500N 079-59-52.980W
STAKK 46-33-00.220N 111-36-01.840W
STAKS 40-23-24.030N 087-22-44.950W
STAMM 38-05-40.860N 081-00-01.740W
STAMP 33-52-32.940N 086-14-36.330W
STAMS 39-54-04.930N 105-06-06.950W
STANC 38-41-50.350N 095-54-36.720W
STANE 41-05-58.860N 073-12-47.250W
STANN 35-27-54.930N 081-06-30.930W
STANO 38-19-20.320N 104-49-49.290W
STANS 42-13-19.430N 083-02-15.570W
STAPF 43-13-44.420N 095-18-09.640W
STARE 37-59-36.020N 094-12-57.430W
STARG 40-29-22.950N 080-22-13.560W
STARI 34-06-43.860N 115-40-10.370W
STARK 41-25-36.540N 072-48-10.910W
STARN 31-10-04.220N 097-52-41.580W
STARR 46-30-12.960N 095-52-26.810W
STARS 28-41-52.840N 080-44-55.670W
START 41-45-24.840N 089-00-21.730W
STARY 31-16-34.240N 081-06-45.080W
STASI 36-11-28.360N 086-40-11.510W
STASY 29-58-13.190N 097-41-15.450W
STATE 40-03-14.050N 087-27-52.330W
STAUT 38-12-07.630N 078-57-28.720W
STAXX 37-58-48.320N 104-10-29.570W
STAYS 40-55-48.910N 072-28-31.680W
STEAD 38-46-15.210N 077-15-13.180W
STEAK 63-43-30.530N 145-18-31.880W
STEAL 38-07-47.440N 098-16-25.520W
STEBB 36-18-31.410N 096-03-49.400W
STEBN 35-34-51.270N 119-08-55.970W
STEED 40-49-45.350N 073-58-37.250W
STEEL 40-01-31.970N 097-08-38.340W
STEEP 31-37-38.090N 101-08-04.870W
STEER 38-20-45.920N 091-07-56.000W
STEES 65-16-09.110N 147-08-16.090W
STEET 33-48-53.070N 081-22-34.450W
STEFE 39-57-55.050N 075-15-36.040W
STEFF 06-59-12.000N 165-15-18.000E
STEHL 42-21-31.830N 078-16-18.450W
STEIL 47-09-11.570N 122-43-08.690W
STEIN 37-35-11.900N 076-19-12.440W
STELA 42-16-53.150N 073-09-14.160W
STELE 29-59-36.470N 095-15-02.760W
STELL 30-50-24.080N 095-32-40.800W
STELR 41-52-26.830N 074-13-09.840W
STEME 37-43-05.870N 092-36-19.050W
STEMM 36-11-00.420N 078-40-24.010W
STEMS 33-53-40.930N 118-48-51.120W
STENN 30-30-42.790N 089-27-14.600W
STENY 40-24-02.680N 074-15-40.020W
STEPH 38-54-13.760N 090-39-17.570W
STEPP 44-26-37.470N 069-43-37.970W
STERA 46-14-22.520N 096-36-14.750W
STETS 30-59-48.250N 087-44-20.760W
STETT 33-37-14.230N 089-32-10.070W
STEVE 37-11-21.410N 076-22-25.310W
STEVI 46-44-34.790N 114-02-59.670W
STEVN 33-51-59.970N 128-47-04.360W
STEVO 42-56-12.050N 070-55-40.190W
STEVY 38-49-11.380N 080-07-09.420W
STEWE 41-30-31.720N 083-33-29.420W
STIEL 46-49-02.150N 100-03-51.880W
STIER 32-06-27.790N 084-10-13.260W
STIFF 27-36-18.660N 078-38-46.020W
STIGS 49-00-35.800N 113-32-54.200W
STIKK 35-56-09.890N 076-08-52.740W
STIKS 34-12-30.880N 103-34-07.250W
STILL 39-14-44.900N 077-37-50.210W
STILS 45-08-03.820N 092-38-41.220W
STILT 32-16-09.910N 081-12-04.200W
STINE 14-28-04.640N 147-38-19.710E
STING 24-52-54.010N 081-47-48.470W
STINS 37-49-25.240N 122-45-24.060W
STITH 38-47-24.280N 091-59-05.290W
STLLR 37-43-55.060N 121-03-57.510W
STNGR 38-41-04.260N 121-04-12.980W
STNLY 40-34-59.620N 078-16-34.320W
STOAS 32-57-33.900N 080-42-41.590W
STODA 43-07-00.200N 075-51-21.230W
STOGE 42-07-08.250N 071-07-49.840W
STOKK 43-05-06.950N 075-16-29.690W
STOMP 41-35-46.770N 074-47-47.780W
STONE 31-50-51.270N 109-58-45.330W
STONS 38-12-44.850N 097-26-10.140W
STONY 34-45-44.590N 107-12-27.730W
STONZ 32-58-22.250N 096-54-10.240W
STOOL 42-08-34.080N 068-44-59.180W
STOON 61-35-26.450N 152-38-01.120W
STOOP 27-15-10.990N 080-07-52.830W
STORA 41-41-07.220N 079-34-05.440W
STORE 39-30-49.800N 080-27-13.520W
STORG 37-59-44.090N 097-46-56.900W
STORI 36-41-29.600N 119-34-06.880W
STORM 64-49-14.710N 147-07-25.810W
STORR 39-34-11.161N 098-09-17.183W
STORT 40-31-01.230N 075-59-11.260W
STORY 42-18-32.980N 087-19-21.960W
STOUT 37-49-24.840N 092-23-25.720W
STOVA 35-28-36.920N 106-13-53.020W
STOVE 36-45-47.150N 081-25-38.300W
STOWI 40-30-31.840N 080-31-42.650W
STRAN 61-29-53.490N 151-47-05.030W
STRAP 24-49-54.870N 081-35-22.760W
STRAT 36-09-14.300N 119-42-22.770W
STRAW 47-08-01.550N 095-31-42.440W
STRAY 38-17-59.270N 081-31-16.770W
STREP 38-46-22.800N 086-00-49.310W
STRET 33-36-31.100N 079-57-03.950W
STREW 58-52-18.170N 156-21-50.280W
STRGS 33-19-52.410N 089-00-01.570W
STRIK 42-28-43.090N 114-21-15.520W
STRIM 40-29-21.730N 107-50-26.940W
STRIP 36-20-35.830N 115-16-28.930W
STRKE 31-27-00.860N 084-40-44.510W
STROK 40-54-55.210N 082-08-40.440W
STROS 29-40-16.230N 094-36-57.600W
STROW 42-19-30.720N 082-36-13.150W
STRTO 36-10-15.060N 115-06-56.300W
STRUK 29-59-14.930N 095-41-04.220W
STRUM 42-55-51.010N 072-16-48.840W
STRUT 30-09-19.790N 093-29-50.610W
STRYK 36-25-37.370N 115-30-42.170W
STRYP 37-01-17.610N 082-27-59.730W
STTAR 30-25-04.190N 086-26-46.140W
STUBB 28-07-37.400N 177-33-04.650W
STUBR 44-50-39.770N 093-34-54.840W
STUBS 33-25-51.290N 111-53-19.510W
STUBY 41-54-07.530N 073-26-14.030W
STUBZ 48-24-42.600N 106-30-13.200W
STUCK 45-19-51.560N 097-05-08.480W
STUDR 48-02-30.860N 098-38-35.210W
STUFF 41-25-30.220N 074-17-54.030W
STUGE 33-10-00.330N 081-29-00.550W
STUKA 35-28-02.640N 089-05-28.830W
STUKK 35-34-02.070N 078-56-56.360W
STUKY 32-53-57.950N 085-08-27.280W
STUMP 33-38-47.890N 084-36-02.150W
STUPE 34-23-11.060N 081-02-28.810W
STURE 39-58-48.400N 097-28-44.830W
STURG 44-40-12.140N 103-39-50.310W
STURN 32-36-16.800N 097-10-38.620W
STURR 39-33-20.080N 081-51-44.430W
STVNS 57-56-00.000N 133-55-00.000W
STWRT 33-38-07.150N 081-28-37.620W
STYLE 41-46-26.240N 086-48-30.200W
SUANA 34-13-23.640N 118-43-14.680W
SUANN 43-15-07.830N 083-38-19.730W
SUBDY 47-19-19.350N 118-48-04.510W
SUBER 30-27-24.490N 081-06-45.460W
SUBIE 30-34-18.650N 098-17-40.210W
SUBKY 45-44-00.600N 109-57-37.270W
SUBUE 47-36-20.480N 122-22-29.360W
SUBWA 58-57-44.680N 158-35-05.610W
SUCBO 41-17-26.570N 096-25-10.610W
SUDDS 43-08-37.140N 087-21-53.970W
SUDGE 37-36-04.040N 121-59-47.510W
SUDIE 44-15-01.760N 088-14-13.350W
SUDJU 40-51-47.350N 084-50-10.840W
SUDPE 51-23-45.420N 179-23-54.270E
SUDSY 35-44-34.640N 080-29-37.660W
SUDUE 29-37-30.680N 094-50-01.700W
SUDUW 43-50-11.660N 090-04-33.960W
SUEDE 39-54-43.340N 076-44-24.210W
SUEEY 36-36-10.480N 093-52-16.640W
SUEFA 39-41-37.540N 078-10-29.350W
SUEKI 40-27-32.650N 097-34-37.530W
SUESE 42-46-26.320N 085-52-23.630W
SUEZI 43-46-34.530N 091-14-55.590W
SUFLE 30-07-13.720N 097-29-11.190W
SUFNU 41-52-09.220N 093-05-20.040W
SUFOK 41-09-47.610N 071-49-44.100W
SUFSO 36-27-09.720N 076-37-40.440W
SUGAR 38-31-27.350N 089-49-28.100W
SUGCE 41-03-28.630N 074-26-57.410W
SUGDY 42-04-48.770N 094-24-52.350W
SUGEE 42-14-18.080N 088-58-41.370W
SUGGA 30-50-33.720N 093-06-43.420W
SUGIE 40-18-14.810N 111-47-28.750W
SUGRR 45-05-38.490N 070-12-59.040W
SUHRO 44-25-22.840N 119-07-30.020W
SUITS 39-20-44.420N 083-51-44.740W
SUJTI 42-16-59.930N 098-37-02.870W
SUJWI 41-08-41.380N 098-25-26.090W
SUKJI 41-02-24.700N 098-32-51.990W
SUKOI 57-12-26.710N 135-39-07.890W
SULCI 60-58-10.340N 161-40-01.970W
SULFR 31-36-18.740N 109-53-26.580W
SULFY 30-11-54.740N 093-25-14.310W
SULHU 32-57-45.690N 097-08-21.330W
SULIK 48-40-44.310N 096-50-05.120W
SULIW 40-15-57.130N 100-21-27.600W
SULKY 33-57-11.380N 088-05-25.110W
SULLA 47-26-22.220N 118-50-12.940W
SULLI 31-56-03.700N 110-34-16.480W
SULLY 34-45-36.840N 089-05-43.240W
SULME 40-52-48.290N 092-11-28.540W
SULPA 29-35-52.500N 089-52-30.340W
SULTN 47-44-59.360N 121-44-04.410W
SULVE 41-33-06.910N 083-55-25.380W
SULYO 31-38-35.210N 089-20-14.310W
SUMAN 38-11-25.980N 089-29-35.820W
SUMAW 44-56-34.340N 068-33-03.090W
SUMER 42-39-39.240N 087-58-01.890W
SUMET 39-18-00.720N 081-30-36.950W
SUMIE 39-59-10.430N 082-45-16.220W
SUMIT 42-35-26.670N 074-36-58.320W
SUMJE 62-15-50.770N 159-40-36.660W
SUMLY 34-19-56.120N 077-48-53.480W
SUMMA 46-37-04.290N 121-59-17.960W
SUMMO 35-59-00.750N 094-26-26.000W
SUMMR 39-44-25.250N 095-12-19.680W
SUMMY 31-59-12.880N 105-43-36.390W
SUMOQ 44-55-51.510N 116-40-01.890W
SUMXY 34-17-48.470N 118-28-12.370W
SUNAE 41-42-29.300N 083-59-14.850W
SUNCY 33-41-09.730N 112-06-38.940W
SUNDE 31-53-53.500N 069-05-43.500W
SUNDY 27-30-49.090N 080-15-54.130W
SUNED 46-17-41.550N 119-57-36.150W
SUNEE 35-37-59.360N 109-04-58.880W
SUNET 34-59-41.270N 082-52-06.510W
SUNEY 58-20-55.430N 134-31-50.200W
SUNIE 42-30-02.870N 092-17-53.860W
SUNIQ 34-58-02.780N 114-32-13.440W
SUNNE 37-26-15.980N 122-00-44.540W
SUNNN 38-45-48.080N 090-53-50.280W
SUNNS 36-26-24.740N 076-30-28.210W
SUNNY 37-15-39.000N 080-32-14.770W
SUNOL 37-36-19.910N 121-48-37.010W
SUNRE 35-04-28.930N 089-59-16.730W
SUNSS 33-02-30.070N 111-34-01.090W
SUNYO 34-57-22.290N 081-14-28.910W
SUOMI 46-15-43.640N 087-25-04.470W
SUPAI 34-00-36.590N 117-47-55.610W
SUPER 37-18-09.580N 123-48-46.870W
SUPLY 40-51-17.800N 111-55-36.670W
SUPOT 35-02-42.130N 106-44-33.350W
SUPPR 40-29-09.460N 080-06-00.010W
SUPPY 47-01-32.200N 114-16-46.640W
SURES 62-16-18.780N 149-34-45.150W
SUREW 39-55-38.720N 083-34-38.100W
SUREY 35-58-18.230N 096-03-50.290W
SURFF 43-03-08.960N 093-19-39.530W
SURFN 27-15-45.400N 079-49-04.820W
SURFR 39-05-34.100N 074-47-36.390W
SURFU 61-59-53.490N 159-48-44.490W
SURLY 42-09-47.250N 080-26-46.700W
SURPY 41-38-18.790N 096-35-01.720W
SURRO 31-44-09.410N 082-17-52.650W
SURRY 44-32-19.680N 068-18-26.560W
SURVE 30-23-37.720N 093-54-46.920W
SUSAA 37-45-21.210N 097-13-11.520W
SUSAN 31-01-13.510N 085-24-02.700W
SUSGE 37-19-03.310N 080-27-59.790W
SUSHI 29-47-31.720N 095-06-15.140W
SUSIE 30-00-55.690N 085-11-39.570W
SUSII 39-16-57.490N 077-31-11.230W
SUSNE 35-59-15.580N 095-54-49.200W
SUSZE 44-32-39.700N 095-04-35.590W
SUTBE 32-49-15.160N 085-57-29.310W
SUTBY 32-56-28.250N 111-25-11.390W
SUTEE 39-20-50.450N 119-46-01.860W
SUTIE 33-57-46.260N 118-16-38.280W
SUTKE 40-07-33.070N 074-05-22.590W
SUTLE 45-44-24.450N 108-17-43.810W
SUTLY 21-17-18.370N 158-10-07.110W
SUTOL 26-20-12.000N 099-17-00.000W
SUTRO 37-42-43.350N 122-32-48.510W
SUTTN 33-30-20.810N 092-21-53.190W
SUTUW 35-12-13.950N 097-41-16.550W
SUTZY 38-04-53.550N 084-26-43.410W
SUUUE 42-09-14.130N 081-13-42.420W
SUVUC 60-04-35.720N 164-16-28.890W
SUWWO 61-33-26.740N 160-00-01.000W
SUXGY 42-32-42.780N 098-55-37.830W
SUXPU 40-08-10.900N 080-49-57.030W
SUXYO 40-57-14.350N 100-33-10.850W
SUYBE 34-47-59.720N 084-25-27.280W
SUZAN 42-40-52.360N 087-53-39.930W
SUZIE 40-27-11.710N 075-58-21.950W
SUZLI 47-18-12.170N 091-16-45.630W
SUZSU 38-22-20.860N 120-47-46.100W
SUZYQ 43-00-53.050N 092-10-27.960W
SUZYY 64-26-11.940N 165-37-16.550W
SUZZE 36-55-15.160N 081-14-32.500W
SUZZI 33-59-27.830N 117-50-42.130W
SUZZY 46-06-10.430N 111-53-54.350W
SVILL 37-47-11.100N 077-01-56.890W
SWABB 32-31-39.300N 117-11-54.020W
SWABI 64-26-40.480N 147-19-47.960W
SWABY 37-52-52.870N 076-31-07.010W
SWADE 40-18-49.160N 081-50-56.100W
SWAGG 42-50-44.860N 090-50-14.750W
SWAGS 26-10-37.070N 081-05-59.930W
SWAIN 13-13-57.100N 144-16-12.640E
SWALL 35-46-40.810N 094-41-16.400W
SWALO 42-03-44.000N 072-10-59.550W
SWAME 36-14-21.700N 079-54-48.330W
SWAMP 48-22-43.650N 093-17-58.550W
SWAMY 30-32-57.720N 082-18-25.030W
SWANE 29-20-15.390N 094-55-49.920W
SWANI 32-13-15.580N 096-00-09.300W
SWANK 41-18-08.390N 076-09-22.140W
SWANN 39-09-05.280N 076-13-43.940W
SWANS 60-44-20.380N 150-58-12.750W
SWANY 46-09-00.740N 121-05-23.960W
SWAPP 36-36-49.780N 085-10-56.040W
SWARM 37-28-34.840N 078-55-25.240W
SWASO 35-51-51.180N 084-15-36.510W
SWATT 32-40-44.890N 116-57-58.290W
SWAUK 47-49-40.390N 120-47-54.880W
SWAYS 42-25-58.470N 070-46-48.640W
SWEAT 42-26-35.020N 108-27-10.310W
SWEDD 46-26-58.450N 111-32-41.660W
SWEDE 42-28-40.120N 074-40-08.110W
SWEED 38-16-02.220N 083-28-25.200W
SWEEP 20-58-30.260N 156-00-12.810W
SWEET 40-49-41.770N 074-55-27.550W
SWELL 35-41-44.570N 084-23-43.030W
SWELT 45-15-01.300N 095-17-22.350W
SWENK 35-40-17.310N 081-40-59.850W
SWENY 29-36-04.660N 095-31-06.250W
SWETT 41-44-19.190N 088-33-54.030W
SWIFF 30-17-36.620N 092-35-33.880W
SWIFT 38-23-30.160N 081-18-03.910W
SWIGG 42-31-58.570N 071-14-37.410W
SWILL 37-11-56.700N 107-57-00.540W
SWIMM 25-29-59.200N 079-02-18.090W
SWIMN 39-30-20.260N 075-47-49.860W
SWIMR 40-55-05.750N 097-06-48.990W
SWINE 40-55-07.250N 073-44-32.670W
SWING 37-04-48.430N 076-49-03.150W
SWINK 38-26-19.800N 103-37-03.690W
SWINN 44-54-31.470N 093-00-23.170W
SWIPE 36-14-07.690N 079-41-21.120W
SWIRL 34-11-59.870N 111-55-18.570W
SWISH 41-52-57.820N 091-34-45.230W
SWISS 41-07-42.690N 077-23-13.800W
SWITT 43-43-43.010N 084-01-45.840W
SWITZ 41-28-42.830N 112-55-25.940W
SWOLF 32-55-08.580N 117-16-49.610W
SWOMP 27-08-36.810N 079-52-23.250W
SWOOP 36-18-59.780N 118-35-05.060W
SWOPE 36-31-06.850N 076-18-56.280W
SWORD 24-30-00.000N 088-37-00.000W
SWU   43-25-56.090N 112-09-44.900W
SYCAM 37-05-01.010N 079-15-41.870W
SYDNY 25-33-45.330N 077-52-51.870W
SYKES 27-39-52.960N 083-02-59.220W
SYLVA 42-32-01.340N 070-57-03.180W
SYLVE 36-13-02.500N 087-25-37.140W
SYLVI 69-43-24.750N 143-51-03.240W
SYLVR 40-17-33.710N 103-42-39.490W
SYMES 41-55-51.290N 080-50-42.620W
SYMON 34-09-54.280N 118-48-38.950W
SYNDI 37-39-48.070N 085-49-02.350W
SYRUP 42-14-13.130N 095-45-03.150W
SYSTR 20-52-06.000N 150-32-12.000W
SYVAD 21-55-28.000N 162-45-28.780W
TAALO 33-19-56.000N 087-09-19.880W
TAANA 20-56-34.810N 070-58-25.890W
TAAPS 40-05-57.290N 073-08-51.580W
TAARA 39-23-01.960N 074-53-01.710W
TAAVR 21-14-00.000N 170-00-00.000W
TABAR 34-14-05.950N 087-49-09.200W
TABBO 39-00-38.600N 084-40-07.840W
TABBY 34-05-49.460N 091-56-30.960W
TABDY 35-05-29.350N 077-46-24.850W
TABER 37-02-55.040N 080-02-55.680W
TABEY 41-34-08.870N 081-34-25.550W
TABIE 37-58-07.170N 078-32-24.630W
TABIR 28-25-11.430N 083-00-11.720W
TABLE 41-15-10.510N 100-46-52.210W
TABMY 43-26-45.260N 088-48-35.820W
TABOO 42-18-56.230N 072-27-02.390W
TABUQ 29-22-40.480N 090-45-24.970W
TABUU 44-21-04.680N 068-25-34.870W
TACCO 10-00-00.000N 154-10-00.000W
TACHI 21-24-35.110N 157-59-34.360W
TACIT 36-12-03.790N 094-24-25.570W
TACKE 32-33-41.140N 096-39-47.500W
TACKL 41-47-52.010N 082-55-03.850W
TACKS 39-17-21.990N 075-49-57.670W
TACKT 56-58-16.980N 135-34-30.570W
TACLO 36-20-02.460N 076-06-18.230W
TACOE 29-55-04.700N 100-03-32.780W
TACPI 39-53-55.410N 105-06-07.570W
TACSO 37-29-51.270N 097-00-37.270W
TACTO 39-39-39.810N 087-35-34.470W
TADAW 34-42-37.300N 092-27-53.940W
TADDI 33-23-32.880N 096-39-25.390W
TADDS 42-24-16.590N 086-35-38.960W
TADOE 43-29-01.860N 114-16-34.440W
TADPO 24-00-01.580N 081-13-01.190W
TAELR 30-15-22.700N 100-53-54.110W
TAFCU 29-37-40.600N 098-02-41.290W
TAFFI 39-32-36.640N 076-37-39.390W
TAFFS 41-59-03.700N 087-47-20.600W
TAFFY 47-22-24.170N 067-18-14.040W
TAFKY 37-14-55.230N 094-48-11.550W
TAFME 41-05-58.410N 085-55-35.420W
TAFOC 35-06-23.320N 084-01-22.100W
TAFOY 35-20-14.980N 105-34-32.290W
TAFTE 34-51-33.880N 091-43-37.180W
TAFTO 35-09-27.160N 119-19-31.280W
TAFTS 34-09-11.290N 096-52-31.050W
TAFYE 32-58-48.850N 111-39-49.880W
TAGER 61-40-22.560N 150-27-37.250W
TAGGS 33-25-11.930N 111-10-25.660W
TAGJO 25-50-57.290N 081-32-34.430W
TAGOR 47-25-53.840N 121-55-00.720W
TAGRT 39-16-12.140N 094-28-47.430W
TAGYI 35-25-39.410N 084-36-38.030W
TAHGU 42-57-37.970N 089-20-58.870W
TAHIB 37-03-14.980N 108-47-43.930W
TAHSU 40-06-11.140N 074-49-37.070W
TAHTU 40-31-23.660N 081-10-58.820W
TAILL 32-24-49.050N 085-27-17.310W
TAILR 39-50-31.700N 104-49-41.500W
TAILS 37-16-22.300N 122-31-13.330W
TAINT 41-39-05.180N 083-38-52.660W
TAITS 42-39-18.720N 070-59-43.660W
TAJLE 35-43-52.970N 085-05-48.510W
TAJON 39-41-42.950N 077-58-43.520W
TAKEN 36-20-12.770N 082-28-13.220W
TAKKY 31-24-50.710N 085-28-08.160W
TAKLE 39-41-49.180N 119-46-07.540W
TAKSE 39-02-42.310N 104-32-26.560W
TAKUU 58-29-42.000N 133-55-54.000W
TALAC 39-39-53.410N 084-11-05.040W
TALBO 32-37-49.000N 084-39-28.930W
TALCO 42-03-45.970N 074-06-27.850W
TALEE 33-38-48.100N 084-32-40.540W
TALEM 42-08-49.700N 122-52-41.500W
TALEN 32-45-56.580N 104-45-54.280W
TALIA 39-40-09.970N 106-34-57.170W
TALJE 39-34-00.040N 107-29-59.930W
TALLA 35-41-26.990N 083-58-36.550W
TALLE 34-37-48.040N 083-40-48.630W
TALLI 41-19-01.620N 075-06-43.520W
TALLN 29-22-00.590N 097-51-10.440W
TALLS 40-51-02.720N 079-25-57.140W
TALLY 34-24-50.940N 119-47-08.140W
TALON 33-55-17.040N 088-13-13.460W
TALOR 42-35-25.870N 087-37-20.950W
TALOW 36-03-14.370N 075-33-56.670W
TALPY 32-01-30.740N 090-47-08.910W
TALUM 39-24-48.950N 121-52-46.820W
TALUR 40-10-26.930N 080-22-55.170W
TALYN 64-46-45.290N 165-22-42.060W
TALZA 28-59-33.850N 082-13-22.090W
TAMBY 34-37-30.620N 087-16-12.370W
TAMIE 45-47-30.160N 095-18-19.730W
TAMMI 20-03-58.820N 156-06-06.000W
TAMMO 54-45-55.000N 179-59-49.980E
TAMMS 37-14-18.510N 089-14-01.400W
TAMMY 34-37-03.070N 090-36-30.070W
TAMPI 36-14-46.200N 083-23-27.610W
TAMPO 46-34-28.340N 120-51-55.460W
TAMUW 42-56-16.510N 088-50-35.610W
TANAH 26-19-10.210N 080-10-17.850W
TANDE 32-37-37.430N 097-01-53.150W
TANDS 36-32-12.960N 086-33-48.650W
TANDY 33-44-47.670N 118-39-29.060W
TANER 35-52-05.770N 107-25-42.570W
TANFO 21-30-02.850N 153-45-59.250W
TANIA 24-01-48.340N 079-31-39.280W
TANIE 57-58-11.190N 158-12-45.030W
TANKK 38-25-13.070N 121-45-30.750W
TANKR 31-26-54.140N 100-39-04.770W
TANKS 29-58-39.420N 095-13-20.500W
TANKZ 33-47-48.180N 113-04-18.500W
TANNA 28-37-25.030N 096-35-36.240W
TANNE 34-45-38.420N 086-59-14.420W
TANNR 33-28-35.900N 117-09-40.920W
TANTE 35-56-16.240N 078-24-39.050W
TANYA 37-40-56.040N 085-55-48.210W
TANZI 37-18-02.210N 089-54-27.270W
TANZU 37-14-35.040N 109-30-44.370W
TANZY 17-40-07.600N 064-24-08.890W
TAPAN 40-14-49.950N 081-00-40.020W
TAPLY 36-20-44.520N 099-31-18.840W
TAPNN 46-50-56.640N 099-42-11.780W
TAPOW 29-22-37.030N 095-02-35.760W
TAPPA 37-58-12.660N 076-50-40.620W
TAPPS 41-08-44.710N 080-02-57.450W
TAQYU 44-47-01.970N 069-58-46.310W
TARAH 42-25-51.210N 083-12-53.890W
TARBE 48-34-08.060N 094-27-16.130W
TARGA 35-05-00.000N 066-13-00.000W
TARGS 44-23-16.240N 103-08-06.620W
TARGT 18-28-03.540N 067-13-36.810W
TARHL 34-47-34.130N 076-46-54.910W
TARKI 39-33-22.170N 092-27-18.990W
TARLE 21-16-20.840N 158-21-25.350W
TARNE 39-27-24.250N 085-30-02.440W
TAROE 37-05-02.290N 093-34-33.260W
TARPE 40-14-31.010N 088-26-43.010W
TARPN 28-15-00.000N 090-58-09.470W
TARPO 27-47-06.160N 079-34-28.490W
TARRA 30-30-05.780N 098-56-17.660W
TARRE 38-01-36.780N 085-27-57.760W
TARRS 41-08-10.490N 067-02-35.710W
TARRY 40-03-15.800N 083-54-51.260W
TARSY 36-53-05.580N 091-54-09.180W
TARTO 39-32-05.140N 082-37-48.060W
TARTS 39-46-44.960N 091-25-37.840W
TARVE 30-08-53.990N 085-53-35.740W
TARVR 38-48-55.510N 119-46-15.270W
TARZI 37-24-07.210N 084-04-39.860W
TARZN 32-19-08.410N 101-55-30.800W
TASEL 37-18-46.880N 080-00-06.640W
TASHA 42-38-57.970N 075-31-13.590W
TASKS 52-34-46.580N 173-22-33.930W
TASKY 41-29-11.880N 095-53-37.360W
TASSE 46-03-57.780N 108-58-12.950W
TATAL 37-17-38.440N 087-12-17.480W
TATAR 29-53-16.680N 098-48-13.600W
TATAW 33-01-09.880N 103-19-49.740W
TATER 30-26-30.970N 091-23-54.560W
TATES 40-07-35.480N 078-23-34.450W
TATLE 34-20-43.230N 119-00-05.910W
TATME 32-44-13.710N 085-57-13.880W
TATOE 46-04-32.460N 084-20-16.510W
TATRY 44-58-59.900N 083-27-34.690W
TATTA 65-27-47.000N 148-06-55.400W
TAUNT 47-08-28.450N 119-24-42.800W
TAVDY 28-26-19.600N 099-57-34.810W
TAWAS 44-40-04.500N 085-32-59.900W
TAWKE 31-15-25.670N 081-14-14.660W
TAWNE 35-07-06.500N 111-22-16.860W
TAWNY 40-06-22.710N 075-19-08.770W
TAXAC 42-52-58.860N 083-39-04.900W
TAXJU 34-48-27.290N 091-49-25.270W
TAXTU 34-32-11.430N 097-13-27.080W
TAXUE 38-26-49.970N 076-58-57.090W
TAYDE 08-41-50.930N 167-40-00.760E
TAYEK 41-35-01.580N 088-11-41.490W
TAYLA 29-47-12.640N 082-07-41.670W
TAYLO 39-39-47.980N 076-27-43.170W
TAYLR 38-47-36.170N 106-44-02.520W
TAYSO 34-36-23.350N 081-15-17.230W
TAYTA 71-33-42.000N 141-00-00.000W
TAYXE 33-07-58.470N 091-23-22.050W
TAZAN 30-11-38.830N 082-41-03.200W
TAZCE 41-23-43.090N 085-01-38.370W
TAZHU 40-02-04.430N 082-12-56.090W
TAZJU 39-53-56.820N 080-08-50.740W
TAZLI 61-13-42.510N 148-51-30.190W
TAZMA 31-42-50.550N 086-28-48.170W
TAZYU 36-11-08.230N 095-57-22.850W
TBDCC 29-20-00.000N 091-00-00.000W
TBDCD 29-00-00.000N 091-00-00.000W
TBDCE 28-40-00.000N 091-00-00.000W
TBDCF 28-20-00.000N 091-00-00.000W
TBDCG 28-00-00.000N 091-00-00.000W
